# I energy_spread Eo(eV) omega_s To R sigma_z td
# 0.00044 0.001017 2.75e+09 9217.43 1.181e-06 5.36 0.00145 0.00327
# resistance : 0 inductance : 0
# nq Lq dq np Lp dp
# 480 20 0.0416667 480 20 0.0416667
# nt ntint ntot t1 t2 dt
# 8000 10 80000 0 63.118 0.000788975
# bolometer cutoff : 2.5 cm-1
# t aire val.moy rms_z rms_E thz thz_lp thz_hp thz_lp_hp thz_lp_hp2 feedback DiffWithCI numprocs numthreads niter wc_time
8.63928 1 0.0693542 1.23955 1.24479 4.58404 6.8265 2.58791 5.0846 0 0 0 1 1 10950 119.644
8.64717 1 0.0688529 1.2392 1.24515 4.6814 6.80491 2.68396 5.0605 0 0 0 1 1 10960 119.754
8.65506 1 0.0683494 1.23886 1.24551 4.78517 6.78453 2.78637 5.03761 0 0 0 1 1 10970 119.863
8.66295 1 0.0678437 1.23853 1.24586 4.89317 6.7654 2.89297 5.01599 0 0 0 1 1 10980 119.972
8.67084 1 0.0673359 1.2382 1.24621 5.00315 6.74753 3.00148 4.99565 0 0 0 1 1 10990 120.081
8.67873 1 0.0668261 1.23787 1.24655 5.11278 6.73093 3.1096 4.97657 0 0 0 1 1 11000 120.19
8.68661 1 0.0663143 1.23756 1.2469 5.21979 6.71556 3.21503 4.95874 0 0 0 1 1 11010 120.3
8.6945 1 0.0658007 1.23725 1.24724 5.32196 6.70137 3.31558 4.94209 0 0 0 1 1 11020 120.409
8.70239 1 0.0652852 1.23694 1.24757 5.41723 6.68829 3.40918 4.92657 0 0 0 1 1 11030 120.519
8.71028 1 0.064768 1.23665 1.24791 5.50374 6.67623 3.49398 4.91208 0 0 0 1 1 11040 120.628
8.71817 1 0.0642491 1.23636 1.24823 5.57988 6.66509 3.56837 4.89851 0 0 0 1 1 11050 120.738
8.72606 1 0.0637287 1.23607 1.24856 5.64433 6.65475 3.63103 4.88574 0 0 0 1 1 11060 120.847
8.73395 1 0.0632067 1.2358 1.24888 5.69606 6.64508 3.68095 4.87365 0 0 0 1 1 11070 120.956
8.74184 1 0.0626832 1.23553 1.24919 5.73438 6.63594 3.71743 4.8621 0 0 0 1 1 11080 121.065
8.74973 1 0.0621582 1.23526 1.24951 5.75891 6.6272 3.74011 4.85094 0 0 0 1 1 11090 121.174
8.75762 1 0.0616319 1.23501 1.24981 5.76955 6.6187 3.74889 4.84005 0 0 0 1 1 11100 121.283
8.76551 1 0.0611043 1.23476 1.25011 5.76651 6.61032 3.74399 4.82927 0 0 0 1 1 11110 121.393
8.7734 1 0.0605753 1.23452 1.25041 5.75023 6.60193 3.72587 4.81849 0 0 0 1 1 11120 121.502
8.78129 1 0.0600451 1.23429 1.2507 5.7214 6.59338 3.6952 4.80755 0 0 0 1 1 11130 121.611
8.78918 1 0.0595137 1.23406 1.25098 5.68088 6.58457 3.65286 4.79637 0 0 0 1 1 11140 121.72
8.79707 1 0.058981 1.23384 1.25126 5.62972 6.57539 3.5999 4.78481 0 0 0 1 1 11150 121.83
8.80496 1 0.0584471 1.23363 1.25153 5.56909 6.56574 3.5375 4.77279 0 0 0 1 1 11160 121.94
8.81285 1 0.057912 1.23343 1.2518 5.50029 6.55555 3.46697 4.76024 0 0 0 1 1 11170 122.05
8.82074 1 0.0573758 1.23323 1.25206 5.42473 6.54474 3.38971 4.74707 0 0 0 1 1 11180 122.159
8.82863 1 0.0568384 1.23304 1.25231 5.34389 6.53326 3.30721 4.73324 0 0 0 1 1 11190 122.269
8.83652 1 0.0562998 1.23286 1.25255 5.25931 6.52107 3.22101 4.71871 0 0 0 1 1 11200 122.378
8.84441 1 0.0557601 1.23269 1.25279 5.1726 6.50816 3.13273 4.70347 0 0 0 1 1 11210 122.487
8.8523 1 0.0552192 1.23252 1.25302 5.08537 6.49452 3.04398 4.68749 0 0 0 1 1 11220 122.6
8.86019 1 0.0546772 1.23236 1.25323 4.99928 6.48015 2.95639 4.67081 0 0 0 1 1 11230 122.709
8.86808 1 0.054134 1.23221 1.25345 4.91593 6.4651 2.8716 4.65344 0 0 0 1 1 11240 122.818
8.87597 1 0.0535897 1.23207 1.25365 4.83692 6.44939 2.7912 4.63543 0 0 0 1 1 11250 122.927
8.88386 1 0.0530443 1.23194 1.25384 4.7638 6.43308 2.71671 4.61684 0 0 0 1 1 11260 123.038
8.89175 1 0.0524977 1.23181 1.25403 4.698 6.41626 2.64958 4.59773 0 0 0 1 1 11270 123.148
8.89964 1 0.05195 1.2317 1.25421 4.64085 6.399 2.59114 4.57819 0 0 0 1 1 11280 123.257
8.90753 1 0.0514012 1.23159 1.25438 4.59356 6.3814 2.54257 4.55833 0 0 0 1 1 11290 123.367
8.91542 1 0.0508513 1.23149 1.25454 4.55712 6.36356 2.50488 4.53824 0 0 0 1 1 11300 123.476
8.92331 1 0.0503003 1.2314 1.25469 4.53236 6.3456 2.47889 4.51803 0 0 0 1 1 11310 123.591
8.9312 1 0.0497483 1.23131 1.25483 4.51988 6.32765 2.46518 4.49784 0 0 0 1 1 11320 123.701
8.93909 1 0.0491953 1.23124 1.25496 4.52001 6.30981 2.4641 4.47778 0 0 0 1 1 11330 123.81
8.94698 1 0.0486413 1.23117 1.25509 4.53285 6.29222 2.47571 4.45798 0 0 0 1 1 11340 123.919
8.95487 1 0.0480864 1.23111 1.2552 4.55819 6.275 2.49982 4.43855 0 0 0 1 1 11350 124.028
8.96276 1 0.0475305 1.23106 1.25531 4.59558 6.25826 2.53596 4.41962 0 0 0 1 1 11360 124.138
8.97065 1 0.0469739 1.23102 1.25541 4.64426 6.24212 2.58337 4.4013 0 0 0 1 1 11370 124.247
8.97854 1 0.0464164 1.23099 1.2555 4.70321 6.22668 2.64102 4.38368 0 0 0 1 1 11380 124.356
8.98643 1 0.0458582 1.23097 1.25558 4.77114 6.21202 2.70763 4.36685 0 0 0 1 1 11390 124.466
8.99432 1 0.0452994 1.23095 1.25565 4.84656 6.19822 2.78169 4.35088 0 0 0 1 1 11400 124.576
9.0022 1 0.04474 1.23095 1.25572 4.92775 6.18533 2.86148 4.33584 0 0 0 1 1 11410 124.689
9.01009 1 0.04418 1.23095 1.25577 5.01284 6.17338 2.94512 4.32175 0 0 0 1 1 11420 124.799
9.01798 1 0.0436196 1.23097 1.25582 5.09983 6.16241 3.03063 4.30864 0 0 0 1 1 11430 124.908
9.02587 1 0.0430589 1.23099 1.25586 5.18667 6.15241 3.11594 4.29651 0 0 0 1 1 11440 125.017
9.03376 1 0.0424978 1.23102 1.25589 5.2713 6.14335 3.199 4.28532 0 0 0 1 1 11450 125.127
9.04165 1 0.0419365 1.23106 1.25591 5.35172 6.13519 3.27782 4.27504 0 0 0 1 1 11460 125.236
9.04954 1 0.041375 1.23111 1.25592 5.42605 6.12787 3.3505 4.26561 0 0 0 1 1 11470 125.345
9.05743 1 0.0408135 1.23117 1.25592 5.49261 6.12132 3.41538 4.25694 0 0 0 1 1 11480 125.454
9.06532 1 0.0402519 1.23124 1.25592 5.54994 6.11544 3.471 4.24895 0 0 0 1 1 11490 125.564
9.07321 1 0.0396904 1.23131 1.2559 5.59689 6.11013 3.51622 4.24154 0 0 0 1 1 11500 125.673
9.0811 1 0.0391289 1.2314 1.25588 5.63265 6.10527 3.55023 4.23458 0 0 0 1 1 11510 125.782
9.08899 1 0.0385677 1.2315 1.25584 5.65673 6.10075 3.57254 4.22796 0 0 0 1 1 11520 125.892
9.09688 1 0.0380066 1.2316 1.2558 5.66902 6.09645 3.58306 4.22156 0 0 0 1 1 11530 126.001
9.10477 1 0.0374458 1.23172 1.25575 5.66973 6.09225 3.58199 4.21527 0 0 0 1 1 11540 126.11
9.11266 1 0.0368852 1.23184 1.25568 5.65935 6.08803 3.56984 4.20897 0 0 0 1 1 11550 126.219
9.12055 1 0.036325 1.23197 1.25561 5.63863 6.0837 3.54735 4.20255 0 0 0 1 1 11560 126.329
9.12844 1 0.0357652 1.23211 1.25553 5.60849 6.07916 3.51547 4.19593 0 0 0 1 1 11570 126.438
9.13633 1 0.0352057 1.23226 1.25544 5.56999 6.07431 3.47524 4.18901 0 0 0 1 1 11580 126.547
9.14422 1 0.0346466 1.23242 1.25534 5.52422 6.0691 3.42776 4.18171 0 0 0 1 1 11590 126.656
9.15211 1 0.0340879 1.23258 1.25523 5.47228 6.06345 3.37413 4.17399 0 0 0 1 1 11600 126.765
9.16 1 0.0335297 1.23276 1.25511 5.41521 6.05731 3.31541 4.16579 0 0 0 1 1 11610 126.875
9.16789 1 0.0329719 1.23294 1.25498 5.35398 6.05065 3.25254 4.15707 0 0 0 1 1 11620 126.984
9.17578 1 0.0324145 1.23313 1.25484 5.28943 6.04343 3.1864 4.14779 0 0 0 1 1 11630 127.094
9.18367 1 0.0318577 1.23333 1.25469 5.22231 6.03563 3.11772 4.13794 0 0 0 1 1 11640 127.203
9.19156 1 0.0313012 1.23354 1.25453 5.15326 6.02724 3.04715 4.1275 0 0 0 1 1 11650 127.312
9.19945 1 0.0307453 1.23376 1.25436 5.08283 6.01824 2.97522 4.11645 0 0 0 1 1 11660 127.421
9.20734 1 0.0301898 1.23398 1.25419 5.01149 6.00863 2.90243 4.10481 0 0 0 1 1 11670 127.53
9.21523 1 0.0296348 1.23421 1.254 4.93966 5.99841 2.82917 4.09255 0 0 0 1 1 11680 127.64
9.22312 1 0.0290803 1.23445 1.2538 4.86772 5.98758 2.75585 4.0797 0 0 0 1 1 11690 127.749
9.23101 1 0.0285263 1.2347 1.2536 4.79606 5.97614 2.68285 4.06625 0 0 0 1 1 11700 127.858
9.2389 1 0.0279727 1.23495 1.25338 4.72507 5.96412 2.61055 4.05221 0 0 0 1 1 11710 127.967
9.24679 1 0.0274197 1.23521 1.25316 4.65517 5.95152 2.53937 4.03761 0 0 0 1 1 11720 128.076
9.25468 1 0.0268671 1.23548 1.25292 4.58679 5.93837 2.46975 4.02245 0 0 0 1 1 11730 128.185
9.26257 1 0.0263149 1.23576 1.25268 4.52039 5.92468 2.40214 4.00677 0 0 0 1 1 11740 128.295
9.27046 1 0.0257633 1.23604 1.25243 4.45646 5.91048 2.33705 3.9906 0 0 0 1 1 11750 128.406
9.27835 1 0.0252121 1.23633 1.25217 4.3955 5.89581 2.27495 3.97395 0 0 0 1 1 11760 128.515
9.28624 1 0.0246614 1.23663 1.25191 4.33801 5.8807 2.21635 3.95688 0 0 0 1 1 11770 128.624
9.29413 1 0.0241112 1.23693 1.25163 4.28446 5.86519 2.1617 3.93941 0 0 0 1 1 11780 128.734
9.30202 1 0.0235614 1.23724 1.25135 4.23525 5.84934 2.11144 3.92161 0 0 0 1 1 11790 128.844
9.30991 1 0.0230122 1.23756 1.25107 4.19076 5.83317 2.06592 3.90351 0 0 0 1 1 11800 128.953
9.31779 1 0.0224634 1.23788 1.25078 4.15123 5.81676 2.02538 3.88516 0 0 0 1 1 11810 129.063
9.32568 1 0.0219151 1.23821 1.25048 4.11682 5.80015 1.98997 3.86663 0 0 0 1 1 11820 129.172
9.33357 1 0.0213674 1.23854 1.25017 4.08754 5.78338 1.95971 3.84795 0 0 0 1 1 11830 129.281
9.34146 1 0.0208202 1.23888 1.24986 4.06326 5.76653 1.93447 3.82919 0 0 0 1 1 11840 129.39
9.34935 1 0.0202735 1.23923 1.24955 4.04373 5.74962 1.91398 3.81039 0 0 0 1 1 11850 129.499
9.35724 1 0.0197274 1.23959 1.24923 4.02853 5.73271 1.89784 3.7916 0 0 0 1 1 11860 129.609
9.36513 1 0.0191819 1.23995 1.24891 4.01712 5.71584 1.88549 3.77286 0 0 0 1 1 11870 129.718
9.37302 1 0.018637 1.24031 1.24858 4.00886 5.69905 1.8763 3.7542 0 0 0 1 1 11880 129.827
9.38091 1 0.0180928 1.24069 1.24824 4.00303 5.68235 1.86954 3.73564 0 0 0 1 1 11890 129.936
9.3888 1 0.0175492 1.24107 1.2479 3.99887 5.66576 1.86445 3.71721 0 0 0 1 1 11900 130.045
9.39669 1 0.0170063 1.24145 1.24755 3.9956 5.64931 1.86026 3.69892 0 0 0 1 1 11910 130.155
9.40458 1 0.0164642 1.24184 1.2472 3.99249 5.63298 1.85624 3.68077 0 0 0 1 1 11920 130.264
9.41247 1 0.0159228 1.24223 1.24685 3.98891 5.61679 1.85173 3.66275 0 0 0 1 1 11930 130.373
9.42036 1 0.0153822 1.24264 1.24649 3.98431 5.60071 1.84621 3.64486 0 0 0 1 1 11940 130.482
9.42825 1 0.0148424 1.24304 1.24612 3.97832 5.58474 1.83931 3.62709 0 0 0 1 1 11950 130.593
9.43614 1 0.0143035 1.24345 1.24575 3.97073 5.56886 1.83082 3.60942 0 0 0 1 1 11960 130.702
9.44403 1 0.0137655 1.24387 1.24537 3.96154 5.55306 1.82072 3.59183 0 0 0 1 1 11970 130.811
9.45192 1 0.0132283 1.24429 1.24499 3.95091 5.53731 1.80919 3.5743 0 0 0 1 1 11980 130.921
9.45981 1 0.0126921 1.24472 1.24461 3.93919 5.5216 1.79657 3.55683 0 0 0 1 1 11990 131.03
9.4677 1 0.0121569 1.24515 1.24422 3.92688 5.50593 1.78338 3.5394 0 0 0 1 1 12000 131.139
9.47559 1 0.0116227 1.24559 1.24382 3.91461 5.49029 1.77022 3.52201 0 0 0 1 1 12010 131.248
9.48348 1 0.0110895 1.24603 1.24342 3.90309 5.47469 1.75783 3.50467 0 0 0 1 1 12020 131.358
9.49137 1 0.0105574 1.24648 1.24302 3.89307 5.45914 1.74695 3.48738 0 0 0 1 1 12030 131.467
9.49926 1 0.0100263 1.24693 1.24261 3.88533 5.44365 1.73834 3.47017 0 0 0 1 1 12040 131.576
9.50715 1 0.00949637 1.24738 1.24219 3.88056 5.42826 1.73271 3.45306 0 0 0 1 1 12050 131.685
9.51504 1 0.00896759 1.24784 1.24178 3.87941 5.41299 1.73071 3.43608 0 0 0 1 1 12060 131.803
9.52293 1 0.00843998 1.2483 1.24136 3.88243 5.39788 1.73286 3.41928 0 0 0 1 1 12070 131.913
9.53082 1 0.00791359 1.24877 1.24093 3.89001 5.38297 1.73958 3.40268 0 0 0 1 1 12080 132.022
9.53871 1 0.00738845 1.24924 1.2405 3.90242 5.36831 1.75113 3.38634 0 0 0 1 1 12090 132.131
9.5466 1 0.00686459 1.24972 1.24007 3.91977 5.35395 1.76761 3.3703 0 0 0 1 1 12100 132.24
9.55449 1 0.00634205 1.25019 1.23964 3.94205 5.33992 1.78901 3.35461 0 0 0 1 1 12110 132.35
9.56238 1 0.00582088 1.25067 1.2392 3.96907 5.32628 1.81514 3.33931 0 0 0 1 1 12120 132.46
9.57027 1 0.0053011 1.25116 1.23876 4.00055 5.31307 1.8457 3.32444 0 0 0 1 1 12130 132.569
9.57816 1 0.00478278 1.25165 1.23831 4.03606 5.30031 1.88029 3.31005 0 0 0 1 1 12140 132.678
9.58605 1 0.00426594 1.25214 1.23787 4.07509 5.28806 1.91838 3.29615 0 0 0 1 1 12150 132.787
9.59394 1 0.00375064 1.25263 1.23742 4.11706 5.27632 1.95939 3.28279 0 0 0 1 1 12160 132.896
9.60183 1 0.00323692 1.25313 1.23696 4.16132 5.26513 2.00266 3.26997 0 0 0 1 1 12170 133.005
9.60972 1 0.00272482 1.25363 1.2365 4.20716 5.25449 2.0475 3.25772 0 0 0 1 1 12180 133.114
9.61761 1 0.0022144 1.25413 1.23604 4.25386 5.24442 2.09317 3.24603 0 0 0 1 1 12190 133.223
9.6255 1 0.0017057 1.25464 1.23558 4.30066 5.23491 2.13892 3.23491 0 0 0 1 1 12200 133.333
9.63338 1 0.00119877 1.25514 1.23511 4.34679 5.22594 2.18398 3.22435 0 0 0 1 1 12210 133.442
9.64127 1 0.00069366 1.25565 1.23464 4.3915 5.21752 2.22759 3.21433 0 0 0 1 1 12220 133.551
9.64916 1 0.00019041 1.25617 1.23417 4.43403 5.20961 2.269 3.20483 0 0 0 1 1 12230 133.66
9.65705 1 -0.00031093 1.25668 1.23369 4.47363 5.20218 2.30747 3.19581 0 0 0 1 1 12240 133.769
9.66494 1 -0.000810314 1.2572 1.23321 4.50958 5.19519 2.34226 3.18724 0 0 0 1 1 12250 133.878
9.67283 1 -0.0013077 1.25772 1.23273 4.54118 5.18861 2.3727 3.17908 0 0 0 1 1 12260 133.987
9.68072 1 -0.00180304 1.25824 1.23224 4.56777 5.18237 2.39811 3.17127 0 0 0 1 1 12270 134.096
9.68861 1 -0.0022963 1.25876 1.23176 4.58873 5.17643 2.41787 3.16376 0 0 0 1 1 12280 134.205
9.6965 1 -0.00278743 1.25929 1.23126 4.60348 5.17072 2.43142 3.15648 0 0 0 1 1 12290 134.315
9.70439 1 -0.00327641 1.25981 1.23077 4.61152 5.16518 2.43825 3.14938 0 0 0 1 1 12300 134.424
9.71228 1 -0.00376318 1.26034 1.23027 4.61238 5.15973 2.4379 3.14237 0 0 0 1 1 12310 134.533
9.72017 1 -0.00424773 1.26087 1.22978 4.60571 5.1543 2.43003 3.13538 0 0 0 1 1 12320 134.643
9.72806 1 -0.00473001 1.2614 1.22927 4.59123 5.14882 2.41434 3.12835 0 0 0 1 1 12330 134.752
9.73595 1 -0.00521001 1.26193 1.22877 4.56876 5.1432 2.39069 3.12119 0 0 0 1 1 12340 134.861
9.74384 1 -0.00568769 1.26246 1.22827 4.53825 5.13738 2.359 3.11382 0 0 0 1 1 12350 134.97
9.75173 1 -0.00616303 1.263 1.22776 4.49976 5.13127 2.31935 3.10617 0 0 0 1 1 12360 135.079
9.75962 1 -0.00663602 1.26353 1.22725 4.45349 5.1248 2.27194 3.09816 0 0 0 1 1 12370 135.188
9.76751 1 -0.00710662 1.26407 1.22674 4.39977 5.11789 2.21711 3.08972 0 0 0 1 1 12380 135.297
9.7754 1 -0.00757484 1.2646 1.22622 4.3391 5.11049 2.15535 3.08078 0 0 0 1 1 12390 135.406
9.78329 1 -0.00804065 1.26514 1.22571 4.27209 5.10252 2.0873 3.07129 0 0 0 1 1 12400 135.516
9.79118 1 -0.00850405 1.26568 1.22519 4.19954 5.09394 2.01373 3.0612 0 0 0 1 1 12410 135.625
9.79907 1 -0.00896503 1.26621 1.22467 4.12234 5.08471 1.93555 3.05045 0 0 0 1 1 12420 135.734
9.80696 1 -0.00942358 1.26675 1.22415 4.04153 5.07478 1.85381 3.03901 0 0 0 1 1 12430 135.843
9.81485 1 -0.0098797 1.26729 1.22363 3.95827 5.06414 1.76965 3.02687 0 0 0 1 1 12440 135.952
9.82274 1 -0.0103334 1.26783 1.22311 3.87377 5.05278 1.6843 3.01401 0 0 0 1 1 12450 136.061
9.83063 1 -0.0107846 1.26836 1.22259 3.78933 5.04069 1.59904 3.00043 0 0 0 1 1 12460 136.17
9.83852 1 -0.0112334 1.2689 1.22206 3.70625 5.0279 1.51519 2.98616 0 0 0 1 1 12470 136.28
9.84641 1 -0.0116798 1.26944 1.22154 3.62585 5.01443 1.43406 2.97121 0 0 0 1 1 12480 136.389
9.8543 1 -0.0121237 1.26997 1.22101 3.54939 5.00032 1.35691 2.95563 0 0 0 1 1 12490 136.498
9.86219 1 -0.0125651 1.27051 1.22048 3.47807 4.98562 1.28494 2.93947 0 0 0 1 1 12500 136.607
9.87008 1 -0.0130041 1.27104 1.21995 3.41298 4.9704 1.21924 2.92279 0 0 0 1 1 12510 136.717
9.87797 1 -0.0134406 1.27157 1.21942 3.35508 4.95472 1.16075 2.90567 0 0 0 1 1 12520 136.826
9.88586 1 -0.0138747 1.2721 1.21889 3.30516 4.93867 1.11027 2.88818 0 0 0 1 1 12530 136.935
9.89375 1 -0.0143063 1.27263 1.21836 3.26385 4.92233 1.06841 2.87042 0 0 0 1 1 12540 137.045
9.90164 1 -0.0147353 1.27316 1.21782 3.23156 4.90579 1.03561 2.85246 0 0 0 1 1 12550 137.154
9.90953 1 -0.0151619 1.27368 1.21729 3.20854 4.88915 1.01208 2.83441 0 0 0 1 1 12560 137.264
9.91742 1 -0.0155859 1.27421 1.21675 3.19481 4.87249 0.997851 2.81636 0 0 0 1 1 12570 137.373
9.92531 1 -0.0160074 1.27473 1.21622 3.1902 4.85592 0.992752 2.79839 0 0 0 1 1 12580 137.482
9.9332 1 -0.0164263 1.27525 1.21568 3.19437 4.83951 0.996431 2.7806 0 0 0 1 1 12590 137.591
9.94109 1 -0.0168426 1.27576 1.21514 3.20681 4.82335 1.00837 2.76306 0 0 0 1 1 12600 137.701
9.94897 1 -0.0172562 1.27628 1.2146 3.22684 4.80751 1.02789 2.74586 0 0 0 1 1 12610 137.81
9.95686 1 -0.0176672 1.27679 1.21406 3.25366 4.79207 1.0542 2.72906 0 0 0 1 1 12620 137.919
9.96475 1 -0.0180755 1.27729 1.21352 3.28638 4.77707 1.08639 2.71271 0 0 0 1 1 12630 138.028
9.97264 1 -0.0184811 1.2778 1.21298 3.324 4.76257 1.12346 2.69687 0 0 0 1 1 12640 138.138
9.98053 1 -0.0188839 1.2783 1.21244 3.36549 4.74861 1.16438 2.68158 0 0 0 1 1 12650 138.247
9.98842 1 -0.019284 1.2788 1.2119 3.40975 4.73521 1.20806 2.66685 0 0 0 1 1 12660 138.356
9.99631 1 -0.0196812 1.27929 1.21137 3.45571 4.72239 1.25341 2.65271 0 0 0 1 1 12670 138.466
10.0042 1 -0.0200756 1.27978 1.21083 3.50229 4.71015 1.29935 2.63917 0 0 0 1 1 12680 138.575
10.0121 1 -0.0204671 1.28026 1.21029 3.54843 4.69849 1.34483 2.6262 0 0 0 1 1 12690 138.684
10.02 1 -0.0208556 1.28075 1.20976 3.59313 4.68739 1.38885 2.61381 0 0 0 1 1 12700 138.793
10.0279 1 -0.0212412 1.28122 1.20922 3.63546 4.67684 1.43048 2.60196 0 0 0 1 1 12710 138.902
10.0358 1 -0.0216239 1.28169 1.20869 3.67454 4.66678 1.46884 2.59062 0 0 0 1 1 12720 139.011
10.0437 1 -0.0220035 1.28216 1.20817 3.7096 4.65719 1.50317 2.57974 0 0 0 1 1 12730 139.12
10.0515 1 -0.0223801 1.28262 1.20764 3.73995 4.64802 1.53276 2.56929 0 0 0 1 1 12740 139.229
10.0594 1 -0.0227537 1.28308 1.20712 3.76499 4.6392 1.55704 2.55921 0 0 0 1 1 12750 139.339
10.0673 1 -0.0231242 1.28353 1.20661 3.78423 4.63069 1.5755 2.54943 0 0 0 1 1 12760 139.448
10.0752 1 -0.0234915 1.28398 1.2061 3.79726 4.62242 1.58775 2.5399 0 0 0 1 1 12770 139.557
10.0831 1 -0.0238558 1.28442 1.20559 3.80378 4.61433 1.59347 2.53055 0 0 0 1 1 12780 139.667
10.091 1 -0.024217 1.28486 1.2051 3.80356 4.60634 1.59246 2.52131 0 0 0 1 1 12790 139.776
10.0989 1 -0.024575 1.28529 1.2046 3.79647 4.59839 1.58459 2.51211 0 0 0 1 1 12800 139.885
10.1068 1 -0.0249298 1.28572 1.20412 3.78245 4.59041 1.56978 2.50289 0 0 0 1 1 12810 139.994
10.1147 1 -0.0252815 1.28614 1.20364 3.76151 4.58234 1.54807 2.49358 0 0 0 1 1 12820 140.103
10.1225 1 -0.0256301 1.28655 1.20316 3.73373 4.5741 1.51953 2.4841 0 0 0 1 1 12830 140.213
10.1304 1 -0.0259754 1.28696 1.2027 3.69924 4.56563 1.4843 2.47441 0 0 0 1 1 12840 140.322
10.1383 1 -0.0263176 1.28736 1.20224 3.65824 4.55687 1.44257 2.46442 0 0 0 1 1 12850 140.431
10.1462 1 -0.0266567 1.28776 1.20179 3.61096 4.54775 1.39459 2.45409 0 0 0 1 1 12860 140.54
10.1541 1 -0.0269925 1.28815 1.20134 3.55769 4.53823 1.34064 2.44335 0 0 0 1 1 12870 140.649
10.162 1 -0.0273252 1.28853 1.2009 3.49876 4.52825 1.28107 2.43216 0 0 0 1 1 12880 140.758
10.1699 1 -0.0276548 1.28891 1.20047 3.43457 4.51775 1.21626 2.42046 0 0 0 1 1 12890 140.868
10.1778 1 -0.0279811 1.28928 1.20005 3.36554 4.5067 1.14664 2.40821 0 0 0 1 1 12900 140.977
10.1857 1 -0.0283043 1.28964 1.19964 3.29214 4.49505 1.0727 2.39538 0 0 0 1 1 12910 141.086
10.1936 1 -0.0286244 1.29 1.19923 3.21493 4.48277 0.99498 2.38191 0 0 0 1 1 12920 141.195
10.2014 1 -0.0289413 1.29035 1.19883 3.1345 4.46984 0.914072 2.3678 0 0 0 1 1 12930 141.304
10.2093 1 -0.0292552 1.29069 1.19844 3.05149 4.45622 0.830631 2.35302 0 0 0 1 1 12940 141.413
10.2172 1 -0.0295658 1.29103 1.19805 2.96661 4.44191 0.745369 2.33754 0 0 0 1 1 12950 141.522
10.2251 1 -0.0298734 1.29136 1.19767 2.88065 4.4269 0.659058 2.32137 0 0 0 1 1 12960 141.631
10.233 1 -0.0301779 1.29169 1.1973 2.79442 4.41118 0.572525 2.30451 0 0 0 1 1 12970 141.741
10.2409 1 -0.0304793 1.292 1.19693 2.7088 4.39477 0.486649 2.28697 0 0 0 1 1 12980 141.85
10.2488 1 -0.0307776 1.29231 1.19657 2.62472 4.37769 0.402352 2.26875 0 0 0 1 1 12990 141.959
10.2567 1 -0.0310729 1.29261 1.19622 2.54314 4.35996 0.32059 2.2499 0 0 0 1 1 13000 142.068
10.2646 1 -0.031365 1.29291 1.19587 2.46503 4.34162 0.242339 2.23045 0 0 0 1 1 13010 142.177
10.2725 1 -0.0316542 1.2932 1.19553 2.39137 4.32271 0.168581 2.21044 0 0 0 1 1 13020 142.286
10.2803 1 -0.0319403 1.29348 1.1952 2.32314 4.30329 0.100287 2.18993 0 0 0 1 1 13030 142.396
10.2882 1 -0.0322233 1.29375 1.19487 2.26128 4.28342 0.038395 2.16898 0 0 0 1 1 13040 142.505
10.2961 1 -0.0325033 1.29402 1.19455 2.20668 4.26318 -0.016207 2.14767 0 0 0 1 1 13050 142.614
10.304 1 -0.0327803 1.29427 1.19424 2.16016 4.24264 -0.0627036 2.12608 0 0 0 1 1 13060 142.723
10.3119 1 -0.0330542 1.29452 1.19393 2.12245 4.22189 -0.100372 2.10428 0 0 0 1 1 13070 142.832
10.3198 1 -0.0333251 1.29477 1.19363 2.09417 4.20103 -0.128601 2.08238 0 0 0 1 1 13080 142.941
10.3277 1 -0.0335929 1.295 1.19333 2.07579 4.18015 -0.146911 2.06047 0 0 0 1 1 13090 143.051
10.3356 1 -0.0338577 1.29523 1.19305 2.06766 4.15934 -0.154968 2.03865 0 0 0 1 1 13100 143.16
10.3435 1 -0.0341194 1.29545 1.19277 2.06995 4.13872 -0.152594 2.01703 0 0 0 1 1 13110 143.27
10.3514 1 -0.034378 1.29566 1.19249 2.08269 4.11838 -0.139781 1.99569 0 0 0 1 1 13120 143.38
10.3592 1 -0.0346335 1.29586 1.19223 2.10572 4.09843 -0.116694 1.97475 0 0 0 1 1 13130 143.489
10.3671 1 -0.0348858 1.29605 1.19197 2.13869 4.07895 -0.0836673 1.9543 0 0 0 1 1 13140 143.599
10.375 1 -0.035135 1.29624 1.19172 2.18112 4.06004 -0.0412096 1.93443 0 0 0 1 1 13150 143.709
10.3829 1 -0.0353809 1.29642 1.19147 2.23233 4.04178 0.0100108 1.91522 0 0 0 1 1 13160 143.818
10.3908 1 -0.0356237 1.29659 1.19124 2.29152 4.02425 0.0691745 1.89675 0 0 0 1 1 13170 143.927
10.3987 1 -0.0358631 1.29675 1.19101 2.35772 4.00752 0.135328 1.87908 0 0 0 1 1 13180 144.036
10.4066 1 -0.0360993 1.2969 1.19079 2.42989 3.99164 0.207402 1.86227 0 0 0 1 1 13190 144.145
10.4145 1 -0.0363322 1.29705 1.19057 2.50684 3.97666 0.284233 1.84637 0 0 0 1 1 13200 144.255
10.4224 1 -0.0365616 1.29718 1.19037 2.58736 3.9626 0.364588 1.8314 0 0 0 1 1 13210 144.364
